county,date,measure,group,cases,tested
Bond,2020-11-05,age,30-39,88,1378
Bond,2020-11-05,age,40-49,77,1241
Bond,2020-11-05,age,50-59,94,1144
Bond,2020-11-05,age,60-69,67,1140
Bond,2020-11-05,age,70-79,35,853
Bond,2020-11-05,age,80+,24,719
Bond,2020-11-05,age,Unknown,0,0
Bond,2020-11-05,gender,Female,272,4450
Bond,2020-11-05,gender,Male,310,3862
Bond,2020-11-05,gender,Unknown/Left Blank,0,139
Bond,2020-11-05,race,AI/AN**,0,0
Bond,2020-11-05,race,Asian,0,13
Bond,2020-11-05,race,Black,12,81
Bond,2020-11-05,race,Hispanic,0,30
Bond,2020-11-05,race,Left Blank,331,5072
Bond,2020-11-05,race,Other,14,136
Bond,2020-11-05,race,White,226,3117
Bond,2020-11-04,age,<20,99,778
Bond,2020-11-04,age,20-29,98,1155
Bond,2020-11-04,age,30-39,86,1362
Bond,2020-11-04,age,40-49,78,1226
Bond,2020-11-04,age,50-59,93,1126
Bond,2020-11-04,age,60-69,65,1113
Bond,2020-11-04,age,70-79,34,834
Bond,2020-11-04,age,80+,23,709
Bond,2020-11-04,age,Unknown,0,0
Bond,2020-11-04,gender,Female,269,4361
Bond,2020-11-04,gender,Male,303,3805
Bond,2020-11-04,gender,Unknown/Left Blank,0,139
Bond,2020-11-04,race,AI/AN**,0,0
Bond,2020-11-04,race,Asian,0,13
Bond,2020-11-04,race,Black,11,80
Bond,2020-11-04,race,Hispanic,0,30
Bond,2020-11-04,race,Left Blank,330,4968
Bond,2020-11-04,race,Other,14,136
Bond,2020-11-04,race,White,218,3077
Bond,2020-11-03,age,<20,97,777
Bond,2020-11-03,age,20-29,94,1151
Bond,2020-11-03,age,30-39,84,1358
Bond,2020-11-03,age,40-49,78,1221
Bond,2020-11-03,age,50-59,93,1122
Bond,2020-11-03,age,60-69,63,1108
Bond,2020-11-03,age,70-79,34,829
Bond,2020-11-03,age,80+,23,707
Bond,2020-11-03,age,Unknown,0,0
Bond,2020-11-03,gender,Female,262,4338
Bond,2020-11-03,gender,Male,300,3798
Bond,2020-11-03,gender,Unknown/Left Blank,0,139
Bond,2020-11-03,race,AI/AN**,0,0
Bond,2020-11-03,race,Asian,0,13
Bond,2020-11-03,race,Black,10,80
Bond,2020-11-03,race,Hispanic,0,30
Bond,2020-11-03,race,Left Blank,324,4951
Bond,2020-11-03,race,Other,14,136
Bond,2020-11-03,race,White,215,3064
Bond,2020-11-02,age,<20,96,769
Bond,2020-11-02,age,20-29,90,1138
Bond,2020-11-02,age,30-39,77,1348
Bond,2020-11-02,age,40-49,73,1211
Bond,2020-11-02,age,50-59,91,1110
Bond,2020-11-02,age,60-69,62,1091
Bond,2020-11-02,age,70-79,34,816
Bond,2020-11-02,age,80+,23,702
Bond,2020-11-02,age,Unknown,0,0
Bond,2020-11-02,gender,Female,256,4299
Bond,2020-11-02,gender,Male,286,3749
Bond,2020-11-02,gender,Unknown/Left Blank,0,139
Bond,2020-11-02,race,AI/AN**,0,0
Bond,2020-11-02,race,Asian,0,13
Bond,2020-11-02,race,Black,10,80
Bond,2020-11-02,race,Hispanic,0,30
Bond,2020-11-02,race,Left Blank,310,4876
Bond,2020-11-02,race,Other,14,136
Bond,2020-11-02,race,White,209,3051
Boone,2020-12-23,age,<20,7,8
Boone,2020-12-23,age,20-29,9,9
Boone,2020-12-23,age,30-39,5,5
Boone,2020-12-23,age,40-49,8,7
Boone,2020-12-23,age,50-59,6,6
Boone,2020-12-23,age,60-69,4,4
Boone,2020-12-23,age,70-79,3,3
Boone,2020-12-23,age,80+,2,2
Boone,2020-12-23,age,Unknown,1,1
Boone,2020-12-23,gender,Female,2552,22926
Boone,2020-12-23,gender,Male,2284,15448
Boone,2020-12-23,gender,Unknown/Left Blank,9,694
Boone,2020-12-23,race,AI/AN**,6,23
Boone,2020-12-23,race,Asian,31,249
Boone,2020-12-23,race,Black,70,527
Boone,2020-12-23,race,Hispanic,1753,3962
Boone,2020-12-23,race,Left Blank,616,20022
Boone,2020-12-23,race,NH/PI*,0,6
Boone,2020-12-23,race,Other,67,427
Boone,2020-12-23,race,White,2295,13852
Boone,2020-12-22,age,<20,7,8
Boone,2020-12-22,age,20-29,9,9
Boone,2020-12-22,age,30-39,5,5
Boone,2020-12-22,age,40-49,8,7
Boone,2020-12-22,age,50-59,6,6
Boone,2020-12-22,age,60-69,4,4
Boone,2020-12-22,age,70-79,3,3
Boone,2020-12-22,age,80+,2,2
Boone,2020-12-22,age,Unknown,1,1
Boone,2020-12-22,gender,Female,2532,22848
Boone,2020-12-22,gender,Male,2269,15400
Boone,2020-12-22,gender,Unknown/Left Blank,9,693
Boone,2020-12-22,race,AI/AN**,6,23
Boone,2020-12-22,race,Asian,31,249
Boone,2020-12-22,race,Black,68,526
Boone,2020-12-22,race,Hispanic,1736,3949
Boone,2020-12-22,race,Left Blank,622,19965
Boone,2020-12-22,race,NH/PI*,0,6
Boone,2020-12-22,race,Other,67,427
Boone,2020-12-22,race,White,2273,13796
Boone,2020-12-21,age,<20,7,8
Boone,2020-12-21,age,20-29,9,9
Boone,2020-12-21,age,30-39,5,5
Boone,2020-12-21,age,40-49,8,7
Boone,2020-12-21,age,50-59,6,6
Boone,2020-12-21,age,60-69,4,4
Boone,2020-12-21,age,70-79,3,3
Boone,2020-12-21,age,80+,2,2
Boone,2020-12-21,age,Unknown,1,1
Boone,2020-12-21,gender,Female,2517,22698
Boone,2020-12-21,gender,Male,2250,15301
Boone,2020-12-21,gender,Unknown/Left Blank,9,692
Boone,2020-12-21,race,AI/AN**,6,23
Boone,2020-12-21,race,Asian,31,247
Boone,2020-12-21,race,Black,68,523
Boone,2020-12-21,race,Hispanic,1721,3938
Boone,2020-12-21,race,Left Blank,638,19826
Boone,2020-12-21,race,NH/PI*,0,6
Boone,2020-12-21,race,Other,68,427
Boone,2020-12-21,race,White,2237,13701
Boone,2020-12-20,age,<20,7,8
Boone,2020-12-20,age,20-29,9,9
Boone,2020-12-20,age,30-39,5,5
Boone,2020-12-20,age,40-49,8,7
Boone,2020-12-20,age,50-59,6,6
Boone,2020-12-20,age,60-69,4,4
Boone,2020-12-20,age,70-79,3,3
Boone,2020-12-20,age,80+,2,2
Boone,2020-12-20,age,Unknown,1,1
Boone,2020-12-20,gender,Female,2502,22407
Boone,2020-12-20,gender,Male,2240,15132
Boone,2020-12-20,gender,Unknown/Left Blank,9,686
Boone,2020-12-20,race,AI/AN**,6,23
Boone,2020-12-20,race,Asian,31,244
Boone,2020-12-20,race,Black,68,518
Boone,2020-12-20,race,Hispanic,1712,3929
Boone,2020-12-20,race,Left Blank,632,19483
Boone,2020-12-20,race,NH/PI*,0,6
Boone,2020-12-20,race,Other,66,427
Boone,2020-12-20,race,White,2229,13595
Boone,2020-12-19,age,<20,7,8
Boone,2020-12-19,age,20-29,9,9
Boone,2020-12-19,age,30-39,5,5
Boone,2020-12-19,age,40-49,8,7
Boone,2020-12-19,age,50-59,6,6
Boone,2020-12-19,age,60-69,4,4
Boone,2020-12-19,age,70-79,3,3
Boone,2020-12-19,age,80+,2,2
Boone,2020-12-19,age,Unknown,1,1
Boone,2020-12-19,gender,Female,2485,22301
Boone,2020-12-19,gender,Male,2229,15050
Boone,2020-12-19,gender,Unknown/Left Blank,9,686
Boone,2020-12-19,race,AI/AN**,6,23
Boone,2020-12-19,race,Asian,31,244
Boone,2020-12-19,race,Black,68,517
Boone,2020-12-19,race,Hispanic,1708,3922
Boone,2020-12-19,race,Left Blank,620,19364
Boone,2020-12-19,race,NH/PI*,0,6
Boone,2020-12-19,race,Other,65,427
Boone,2020-12-19,race,White,2218,13534
Boone,2020-12-18,age,<20,7,8
Boone,2020-12-18,age,20-29,9,9
Boone,2020-12-18,age,30-39,5,5
Boone,2020-12-18,age,40-49,8,7
Boone,2020-12-18,age,50-59,6,6
Boone,2020-12-18,age,60-69,4,4
Boone,2020-12-18,age,70-79,3,3
Boone,2020-12-18,age,80+,2,2
Boone,2020-12-18,age,Unknown,1,1
Boone,2020-12-18,gender,Female,2470,22163
Boone,2020-12-18,gender,Male,2220,14965
Boone,2020-12-18,gender,Unknown/Left Blank,9,685
Boone,2020-12-18,race,AI/AN**,6,23
Boone,2020-12-18,race,Asian,31,241
Boone,2020-12-18,race,Black,68,513
Boone,2020-12-18,race,Hispanic,1690,3908
Boone,2020-12-18,race,Left Blank,627,19276
Boone,2020-12-18,race,NH/PI*,0,6
Boone,2020-12-18,race,Other,67,424
Boone,2020-12-18,race,White,2203,13422
Boone,2020-12-17,age,<20,7,8
Boone,2020-12-17,age,20-29,9,9
Boone,2020-12-17,age,30-39,5,5
Boone,2020-12-17,age,40-49,8,7
Boone,2020-12-17,age,50-59,6,6
Boone,2020-12-17,age,60-69,4,4
Boone,2020-12-17,age,70-79,3,3
Boone,2020-12-17,age,80+,2,2
Boone,2020-12-17,age,Unknown,1,1
Boone,2020-12-17,gender,Female,2457,21916
Boone,2020-12-17,gender,Male,2210,14858
Boone,2020-12-17,gender,Unknown/Left Blank,9,683
Boone,2020-12-17,race,AI/AN**,6,23
Boone,2020-12-17,race,Asian,31,240
Boone,2020-12-17,race,Black,68,509
Boone,2020-12-17,race,Hispanic,1682,3880
Boone,2020-12-17,race,Left Blank,633,19140
Boone,2020-12-17,race,NH/PI*,0,6
Boone,2020-12-17,race,Other,65,422
Boone,2020-12-17,race,White,2184,13237
Boone,2020-12-16,age,<20,7,8
Boone,2020-12-16,age,20-29,9,9
Boone,2020-12-16,age,30-39,5,5
Boone,2020-12-16,age,40-49,8,7
Boone,2020-12-16,age,50-59,6,6
Boone,2020-12-16,age,60-69,4,4
Boone,2020-12-16,age,70-79,3,3
Boone,2020-12-16,age,80+,2,2
Boone,2020-12-16,age,Unknown,1,1
Boone,2020-12-16,gender,Female,2432,21780
Boone,2020-12-16,gender,Male,2193,14779
Boone,2020-12-16,gender,Unknown/Left Blank,9,682
Boone,2020-12-16,race,AI/AN**,6,23
Boone,2020-12-16,race,Asian,31,237
Boone,2020-12-16,race,Black,67,508
Boone,2020-12-16,race,Hispanic,1668,3867
Boone,2020-12-16,race,Left Blank,652,19019
Boone,2020-12-16,race,NH/PI*,0,6
Boone,2020-12-16,race,Other,65,421
Boone,2020-12-16,race,White,2138,13160
Boone,2020-12-15,age,<20,7,8
Boone,2020-12-15,age,20-29,9,9
Boone,2020-12-15,age,30-39,5,5
Boone,2020-12-15,age,40-49,8,7
Boone,2020-12-15,age,50-59,6,6
Boone,2020-12-15,age,60-69,4,4
Boone,2020-12-15,age,70-79,3,3
Boone,2020-12-15,age,80+,2,2
Boone,2020-12-15,age,Unknown,1,1
Boone,2020-12-15,gender,Female,2402,21657
Boone,2020-12-15,gender,Male,2164,14694
Boone,2020-12-15,gender,Unknown/Left Blank,10,679
Boone,2020-12-15,race,AI/AN**,6,22
Boone,2020-12-15,race,Asian,31,236
Boone,2020-12-15,race,Black,67,507
Boone,2020-12-15,race,Hispanic,1655,3848
Boone,2020-12-15,race,Left Blank,635,18907
Boone,2020-12-15,race,NH/PI*,0,6
Boone,2020-12-15,race,Other,64,421
Boone,2020-12-15,race,White,2111,13083
Boone,2020-12-14,age,<20,7,8
Boone,2020-12-14,age,20-29,9,9
Boone,2020-12-14,age,30-39,5,5
Boone,2020-12-14,age,40-49,8,7
Boone,2020-12-14,age,50-59,6,6
Boone,2020-12-14,age,60-69,4,4
Boone,2020-12-14,age,70-79,3,3
Boone,2020-12-14,age,80+,2,2
Boone,2020-12-14,age,Unknown,1,1
Boone,2020-12-14,gender,Female,2387,21523
Boone,2020-12-14,gender,Male,2145,14616
Boone,2020-12-14,gender,Unknown/Left Blank,11,675
Boone,2020-12-14,race,AI/AN**,6,22
Boone,2020-12-14,race,Asian,29,234
Boone,2020-12-14,race,Black,67,507
Boone,2020-12-14,race,Hispanic,1621,3835
Boone,2020-12-14,race,Left Blank,669,18759
Boone,2020-12-14,race,NH/PI*,0,6
Boone,2020-12-14,race,Other,62,419
Boone,2020-12-14,race,White,2082,13032
Boone,2020-12-13,age,<20,7,8
Boone,2020-12-13,age,20-29,9,9
Boone,2020-12-13,age,30-39,5,5
Boone,2020-12-13,age,40-49,8,7
Boone,2020-12-13,age,50-59,6,6
Boone,2020-12-13,age,60-69,4,4
Boone,2020-12-13,age,70-79,3,3
Boone,2020-12-13,age,80+,2,2
Boone,2020-12-13,age,Unknown,1,1
Boone,2020-12-13,gender,Female,2358,21219
Boone,2020-12-13,gender,Male,2126,14484
Boone,2020-12-13,gender,Unknown/Left Blank,10,674
Boone,2020-12-13,race,AI/AN**,6,22
Boone,2020-12-13,race,Asian,28,232
Boone,2020-12-13,race,Black,67,498
Boone,2020-12-13,race,Hispanic,1613,3806
Boone,2020-12-13,race,Left Blank,647,18599
Boone,2020-12-13,race,NH/PI*,0,6
Boone,2020-12-13,race,Other,62,416
Boone,2020-12-13,race,White,2064,12798
Boone,2020-12-12,age,<20,7,8
Boone,2020-12-12,age,20-29,9,9
Boone,2020-12-12,age,30-39,5,5
Boone,2020-12-12,age,40-49,8,7
Boone,2020-12-12,age,50-59,6,6
Boone,2020-12-12,age,60-69,4,4
Boone,2020-12-12,age,70-79,3,3
Boone,2020-12-12,age,80+,2,2
Boone,2020-12-12,age,Unknown,1,1
Boone,2020-12-12,gender,Female,2338,21115
Boone,2020-12-12,gender,Male,2113,14424
Boone,2020-12-12,gender,Unknown/Left Blank,10,673
Boone,2020-12-12,race,AI/AN**,6,22
Boone,2020-12-12,race,Asian,27,231
Boone,2020-12-12,race,Black,67,495
Boone,2020-12-12,race,Hispanic,1607,3800
Boone,2020-12-12,race,Left Blank,638,18491
Boone,2020-12-12,race,NH/PI*,0,6
Boone,2020-12-12,race,Other,62,416
Boone,2020-12-12,race,White,2047,12751
Boone,2020-12-11,age,<20,7,8
Boone,2020-12-11,age,20-29,9,9
Boone,2020-12-11,age,30-39,5,5
Boone,2020-12-11,age,40-49,8,7
Boone,2020-12-11,age,50-59,6,6
Boone,2020-12-11,age,60-69,4,4
Boone,2020-12-11,age,70-79,3,3
Boone,2020-12-11,age,80+,2,2
Boone,2020-12-11,age,Unknown,1,1
Boone,2020-12-11,gender,Female,2315,20811
Boone,2020-12-11,gender,Male,2085,14253
Boone,2020-12-11,gender,Unknown/Left Blank,10,671
Boone,2020-12-11,race,AI/AN**,6,21
Boone,2020-12-11,race,Asian,27,231
Boone,2020-12-11,race,Black,66,492
Boone,2020-12-11,race,Hispanic,1587,3777
Boone,2020-12-11,race,Left Blank,639,18237
Boone,2020-12-11,race,NH/PI*,0,6
Boone,2020-12-11,race,Other,64,413
Boone,2020-12-11,race,White,2014,12558
Boone,2020-12-10,age,<20,7,8
Boone,2020-12-10,age,20-29,9,9
Boone,2020-12-10,age,30-39,5,5
Boone,2020-12-10,age,40-49,8,7
Boone,2020-12-10,age,50-59,6,6
Boone,2020-12-10,age,60-69,4,4
Boone,2020-12-10,age,70-79,3,3
Boone,2020-12-10,age,80+,2,2
Boone,2020-12-10,age,Unknown,1,1
Boone,2020-12-10,gender,Female,2295,20389
Boone,2020-12-10,gender,Male,2061,14075
Boone,2020-12-10,gender,Unknown/Left Blank,10,664
Boone,2020-12-10,race,AI/AN**,6,21
Boone,2020-12-10,race,Asian,27,226
Boone,2020-12-10,race,Black,64,482
Boone,2020-12-10,race,Hispanic,1576,3749
Boone,2020-12-10,race,Left Blank,643,17948
Boone,2020-12-10,race,NH/PI*,0,6
Boone,2020-12-10,race,Other,63,411
Boone,2020-12-10,race,White,1980,12285
Boone,2020-12-09,age,<20,7,8
Boone,2020-12-09,age,20-29,9,9
Boone,2020-12-09,age,30-39,5,5
Boone,2020-12-09,age,40-49,8,7
Boone,2020-12-09,age,50-59,6,6
Boone,2020-12-09,age,60-69,4,4
Boone,2020-12-09,age,70-79,3,3
Boone,2020-12-09,age,80+,2,2
Boone,2020-12-09,age,Unknown,1,1
Boone,2020-12-09,gender,Female,2267,20055
Boone,2020-12-09,gender,Male,2030,13927
Boone,2020-12-09,gender,Unknown/Left Blank,10,662
Boone,2020-12-09,race,AI/AN**,6,19
Boone,2020-12-09,race,Asian,27,225
Boone,2020-12-09,race,Black,63,475
Boone,2020-12-09,race,Hispanic,1558,3728
Boone,2020-12-09,race,Left Blank,642,17702
Boone,2020-12-09,race,NH/PI*,0,6
Boone,2020-12-09,race,Other,59,407
Boone,2020-12-09,race,White,1945,12082
Boone,2020-12-08,age,<20,7,8
Boone,2020-12-08,age,20-29,9,9
Boone,2020-12-08,age,30-39,5,5
Boone,2020-12-08,age,40-49,8,7
Boone,2020-12-08,age,50-59,6,6
Boone,2020-12-08,age,60-69,4,4
Boone,2020-12-08,age,70-79,3,3
Boone,2020-12-08,age,80+,2,2
Boone,2020-12-08,age,Unknown,1,1
Boone,2020-12-08,gender,Female,2259,19860
Boone,2020-12-08,gender,Male,2019,13813
Boone,2020-12-08,gender,Unknown/Left Blank,8,661
Boone,2020-12-08,race,AI/AN**,6,18
Boone,2020-12-08,race,Asian,27,223
Boone,2020-12-08,race,Black,63,471
Boone,2020-12-08,race,Hispanic,1550,3713
Boone,2020-12-08,race,Left Blank,642,17583
Boone,2020-12-08,race,NH/PI*,0,6
Boone,2020-12-08,race,Other,58,407
Boone,2020-12-08,race,White,1933,11913
Boone,2020-12-07,age,<20,7,8
Boone,2020-12-07,age,20-29,9,9
Boone,2020-12-07,age,30-39,5,5
Boone,2020-12-07,age,40-49,8,7
Boone,2020-12-07,age,50-59,6,6
Boone,2020-12-07,age,60-69,4,4
Boone,2020-12-07,age,70-79,3,3
Boone,2020-12-07,age,80+,2,2
Boone,2020-12-07,age,Unknown,1,1
Boone,2020-12-07,gender,Female,2227,19707
Boone,2020-12-07,gender,Male,1991,13706
Boone,2020-12-07,gender,Unknown/Left Blank,8,659
Boone,2020-12-07,race,AI/AN**,6,18
Boone,2020-12-07,race,Asian,28,222
Boone,2020-12-07,race,Black,63,468
Boone,2020-12-07,race,Hispanic,1530,3704
Boone,2020-12-07,race,Left Blank,639,17390
Boone,2020-12-07,race,NH/PI*,0,6
Boone,2020-12-07,race,Other,56,406
Boone,2020-12-07,race,White,1898,11858
Boone,2020-12-06,age,<20,7,8
Boone,2020-12-06,age,20-29,9,9
Boone,2020-12-06,age,30-39,5,5
Boone,2020-12-06,age,40-49,8,7
Boone,2020-12-06,age,50-59,6,6
Boone,2020-12-06,age,60-69,4,4
Boone,2020-12-06,age,70-79,3,3
Boone,2020-12-06,age,80+,2,2
Boone,2020-12-06,age,Unknown,1,1
Boone,2020-12-06,gender,Female,2202,19612
Boone,2020-12-06,gender,Male,1976,13644
Boone,2020-12-06,gender,Unknown/Left Blank,8,658
Boone,2020-12-06,race,AI/AN**,6,18
Boone,2020-12-06,race,Asian,28,222
Boone,2020-12-06,race,Black,62,464
Boone,2020-12-06,race,Hispanic,1526,3694
Boone,2020-12-06,race,Left Blank,624,17313
Boone,2020-12-06,race,NH/PI*,0,6
Boone,2020-12-06,race,Other,56,405
Boone,2020-12-06,race,White,1878,11792
Boone,2020-12-05,age,<20,7,8
Boone,2020-12-05,age,20-29,9,9
Boone,2020-12-05,age,30-39,5,5
Boone,2020-12-05,age,40-49,8,7
Boone,2020-12-05,age,50-59,6,6
Boone,2020-12-05,age,60-69,4,4
Boone,2020-12-05,age,70-79,3,3
Boone,2020-12-05,age,80+,2,2
Boone,2020-12-05,age,Unknown,1,1
Boone,2020-12-05,gender,Female,2188,19508
Boone,2020-12-05,gender,Male,1963,13582
Boone,2020-12-05,gender,Unknown/Left Blank,8,656
Boone,2020-12-05,race,AI/AN**,6,18
Boone,2020-12-05,race,Asian,28,219
Boone,2020-12-05,race,Black,61,463
Boone,2020-12-05,race,Hispanic,1511,3681
Boone,2020-12-05,race,Left Blank,630,17222
Boone,2020-12-05,race,NH/PI*,0,6
Boone,2020-12-05,race,Other,56,405
Boone,2020-12-05,race,White,1861,11732
Boone,2020-12-04,age,<20,7,8
Boone,2020-12-04,age,20-29,9,9
Boone,2020-12-04,age,30-39,5,5
Boone,2020-12-04,age,40-49,8,7
Boone,2020-12-04,age,50-59,6,6
Boone,2020-12-04,age,60-69,4,4
Boone,2020-12-04,age,70-79,3,3
Boone,2020-12-04,age,80+,2,2
Boone,2020-12-04,age,Unknown,1,1
Boone,2020-12-04,gender,Female,2168,19336
Boone,2020-12-04,gender,Male,1936,13446
Boone,2020-12-04,gender,Unknown/Left Blank,8,650
Boone,2020-12-04,race,AI/AN**,6,17
Boone,2020-12-04,race,Asian,28,217
Boone,2020-12-04,race,Black,61,460
Boone,2020-12-04,race,Hispanic,1493,3656
Boone,2020-12-04,race,Left Blank,625,17047
Boone,2020-12-04,race,NH/PI*,0,6
Boone,2020-12-04,race,Other,58,404
Boone,2020-12-04,race,White,1835,11625
Boone,2020-12-03,age,<20,7,8
Boone,2020-12-03,age,20-29,9,9
Boone,2020-12-03,age,30-39,5,5
Boone,2020-12-03,age,40-49,8,7
Boone,2020-12-03,age,50-59,6,6
Boone,2020-12-03,age,60-69,4,4
Boone,2020-12-03,age,70-79,3,3
Boone,2020-12-03,age,80+,2,2
Boone,2020-12-03,age,Unknown,1,1
Boone,2020-12-03,gender,Female,2145,19042
Boone,2020-12-03,gender,Male,1926,13269
Boone,2020-12-03,gender,Unknown/Left Blank,9,648
Boone,2020-12-03,race,AI/AN**,6,17
Boone,2020-12-03,race,Asian,25,216
Boone,2020-12-03,race,Black,61,454
Boone,2020-12-03,race,Hispanic,1470,3628
Boone,2020-12-03,race,Left Blank,649,16758
Boone,2020-12-03,race,NH/PI*,0,6
Boone,2020-12-03,race,Other,56,403
Boone,2020-12-03,race,White,1807,11477
Boone,2020-12-02,age,<20,7,8
Boone,2020-12-02,age,20-29,9,9
Boone,2020-12-02,age,30-39,5,5
Boone,2020-12-02,age,40-49,8,7
Boone,2020-12-02,age,50-59,6,6
Boone,2020-12-02,age,60-69,4,4
Boone,2020-12-02,age,70-79,3,3
Boone,2020-12-02,age,80+,2,2
Boone,2020-12-02,age,Unknown,1,1
Boone,2020-12-02,gender,Female,2118,18890
Boone,2020-12-02,gender,Male,1899,13139
Boone,2020-12-02,gender,Unknown/Left Blank,9,647
Boone,2020-12-02,race,AI/AN**,6,17
Boone,2020-12-02,race,Asian,25,216
Boone,2020-12-02,race,Black,59,452
Boone,2020-12-02,race,Hispanic,1443,3608
Boone,2020-12-02,race,Left Blank,652,16580
Boone,2020-12-02,race,NH/PI*,0,6
Boone,2020-12-02,race,Other,55,401
Boone,2020-12-02,race,White,1780,11396
Boone,2020-12-01,age,<20,7,8
Boone,2020-12-01,age,20-29,9,9
Boone,2020-12-01,age,30-39,5,5
Boone,2020-12-01,age,40-49,8,7
Boone,2020-12-01,age,50-59,6,6
Boone,2020-12-01,age,60-69,4,4
Boone,2020-12-01,age,70-79,3,3
Boone,2020-12-01,age,80+,2,2
Boone,2020-12-01,age,Unknown,1,1
Boone,2020-12-01,gender,Female,2101,18789
Boone,2020-12-01,gender,Male,1887,13078
Boone,2020-12-01,gender,Unknown/Left Blank,9,646
Boone,2020-12-01,race,AI/AN**,6,17
Boone,2020-12-01,race,Asian,25,213
Boone,2020-12-01,race,Black,58,451
Boone,2020-12-01,race,Hispanic,1424,3594
Boone,2020-12-01,race,Left Blank,683,16496
Boone,2020-12-01,race,NH/PI*,0,6
Boone,2020-12-01,race,Other,55,400
Boone,2020-12-01,race,White,1740,11336
Boone,2020-11-30,age,<20,7,8
Boone,2020-11-30,age,20-29,9,9
Boone,2020-11-30,age,30-39,5,5
Boone,2020-11-30,age,40-49,8,7
Boone,2020-11-30,age,50-59,6,6
Boone,2020-11-30,age,60-69,4,4
Boone,2020-11-30,age,70-79,3,3
Boone,2020-11-30,age,80+,2,2
Boone,2020-11-30,age,Unknown,1,1
Boone,2020-11-30,gender,Female,2085,18559
Boone,2020-11-30,gender,Male,1867,12913
Boone,2020-11-30,gender,Unknown/Left Blank,9,642
Boone,2020-11-30,race,AI/AN**,6,17
Boone,2020-11-30,race,Asian,25,210
Boone,2020-11-30,race,Black,57,449
Boone,2020-11-30,race,Hispanic,1392,3578
Boone,2020-11-30,race,Left Blank,716,16210
Boone,2020-11-30,race,NH/PI*,0,6
Boone,2020-11-30,race,Other,54,399
Boone,2020-11-30,race,White,1705,11245
Boone,2020-11-29,age,<20,7,8
Boone,2020-11-29,age,20-29,9,9
Boone,2020-11-29,age,30-39,5,5
Boone,2020-11-29,age,40-49,8,7
Boone,2020-11-29,age,50-59,6,6
Boone,2020-11-29,age,60-69,4,4
Boone,2020-11-29,age,70-79,3,3
Boone,2020-11-29,age,80+,2,2
Boone,2020-11-29,age,Unknown,1,1
Boone,2020-11-29,gender,Female,2062,18421
Boone,2020-11-29,gender,Male,1835,12822
Boone,2020-11-29,gender,Unknown/Left Blank,9,642
Boone,2020-11-29,race,AI/AN**,6,17
Boone,2020-11-29,race,Asian,25,210
Boone,2020-11-29,race,Black,57,449
Boone,2020-11-29,race,Hispanic,1386,3565
Boone,2020-11-29,race,Left Blank,686,16066
Boone,2020-11-29,race,NH/PI*,0,6
Boone,2020-11-29,race,Other,54,397
Boone,2020-11-29,race,White,1686,11175
Boone,2020-11-28,age,<20,7,8
Boone,2020-11-28,age,20-29,9,9
Boone,2020-11-28,age,30-39,5,5
Boone,2020-11-28,age,40-49,8,7
Boone,2020-11-28,age,50-59,6,6
Boone,2020-11-28,age,60-69,4,4
Boone,2020-11-28,age,70-79,3,3
Boone,2020-11-28,age,80+,2,2
Boone,2020-11-28,age,Unknown,1,1
Boone,2020-11-28,gender,Female,2042,18309
Boone,2020-11-28,gender,Male,1819,12725
Boone,2020-11-28,gender,Unknown/Left Blank,9,642
Boone,2020-11-28,race,AI/AN**,6,17
Boone,2020-11-28,race,Asian,25,209
Boone,2020-11-28,race,Black,58,450
Boone,2020-11-28,race,Hispanic,1379,3556
Boone,2020-11-28,race,Left Blank,674,15905
Boone,2020-11-28,race,NH/PI*,0,6
Boone,2020-11-28,race,Other,54,392
Boone,2020-11-28,race,White,1668,11141
Boone,2020-11-27,age,<20,7,8
Boone,2020-11-27,age,20-29,9,9
Boone,2020-11-27,age,30-39,5,5
Boone,2020-11-27,age,40-49,8,7
Boone,2020-11-27,age,50-59,6,6
Boone,2020-11-27,age,60-69,4,4
Boone,2020-11-27,age,70-79,3,3
Boone,2020-11-27,age,80+,2,2
Boone,2020-11-27,age,Unknown,1,1
Boone,2020-11-27,gender,Female,2029,18069
Boone,2020-11-27,gender,Male,1797,12545
Boone,2020-11-27,gender,Unknown/Left Blank,9,641
Boone,2020-11-27,race,AI/AN**,6,17
Boone,2020-11-27,race,Asian,25,208
Boone,2020-11-27,race,Black,57,448
Boone,2020-11-27,race,Hispanic,1357,3537
Boone,2020-11-27,race,Left Blank,687,15550
Boone,2020-11-27,race,NH/PI*,0,6
Boone,2020-11-27,race,Other,53,392
Boone,2020-11-27,race,White,1644,11097
Boone,2020-11-26,age,<20,7,8
Boone,2020-11-26,age,20-29,9,9
Boone,2020-11-26,age,30-39,5,5
Boone,2020-11-26,age,40-49,8,7
Boone,2020-11-26,age,50-59,6,6
Boone,2020-11-26,age,60-69,4,4
Boone,2020-11-26,age,70-79,3,3
Boone,2020-11-26,age,80+,2,2
Boone,2020-11-26,age,Unknown,1,1
Boone,2020-11-26,gender,Female,1983,17962
Boone,2020-11-26,gender,Male,1768,12469
Boone,2020-11-26,gender,Unknown/Left Blank,9,641
Boone,2020-11-26,race,AI/AN**,6,17
Boone,2020-11-26,race,Asian,25,206
Boone,2020-11-26,race,Black,57,444
Boone,2020-11-26,race,Hispanic,1341,3528
Boone,2020-11-26,race,Left Blank,650,15452
Boone,2020-11-26,race,NH/PI*,0,6
Boone,2020-11-26,race,Other,53,390
